post_id,image_ID,comments_count,likes_count,followers,author_name,caption,date,year,month,day,category
kayaancontractor_100226_2887935341518558905_-1_22,2022-07-22_11-19-02_UTC_4.jpg,22,-1,0,kayaancontractor,"Attention!📣
Say hello to bold new colours and a bolder attitude! The all-new Reebok x Cardi B Collection features dramatic proportions and statement silhouettes!🚨
.
Available on @vegnonveg and @superkicksindia 
.
#reebokxcardib #reebokindia #reebok #cardib #shapeshifterinreebok #okur #boldcolors #kayaancontractor #shapeshifterin",2022-07-2,2022,7,2,Core Influencers
kayaancontractor_100226_2887935341518558905_-1_22,2022-07-22_11-19-02_UTC_5.jpg,22,-1,0,kayaancontractor,"Attention!📣
Say hello to bold new colours and a bolder attitude! The all-new Reebok x Cardi B Collection features dramatic proportions and statement silhouettes!🚨
.
Available on @vegnonveg and @superkicksindia 
.
#reebokxcardib #reebokindia #reebok #cardib #shapeshifterinreebok #okur #boldcolors #kayaancontractor #shapeshifterin",2022-07-2,2022,7,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_1.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_10.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_2.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_3.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_4.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_5.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_6.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_7.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_8.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
taramilktea_1371196_3024207364451271337_23171_94,2023-01-26_11-47-13_UTC_9.jpg,94,23171,0,taramilktea,just Tokyo things Pt. II,2023-01-2,2023,1,2,Core Influencers
shwetarohira_533824_2968542409219913514_22730_62,2022-11-10_16-30-53_UTC.jpg,62,22730,0,shwetarohira,"Life is like ice cream…. Smile and enjoy every moment before it melts or slips away 😉🍦
.
.
.
#icecream",2022-11-1,2022,11,1,Core Influencers
diipakhosla_1908495_3015600229831259104_1311_15,2023-01-14_14-46-22_UTC.jpg,15,1311,0,diipakhosla,"Miss Carpe Diem: Diipa Büller-Khosla 

Her world is an enamel of glamour, coated with reality where she is a social media influencer, a mother, an advocate of human rights issues, a fashion icon and now, a beautypreneur. Representing the new age of success, Diipa Büller-Khosla in conversation with GlobalSpa opens up about her journey from courtrooms to red carpets, her hustle as a social media influencer, and the newest feather in her cap - “indē wild” - the world’s first Ayurverdistry brand.
@diipakhosla 
@indewild 

To know more
Click the link in bio🔗
.
.
.
#DiipaKhosla #GlobalSpaMagazine #GlobalSpa #GlobalSpaMiddleEast #DigitalCover",2023-01-1,2023,1,1,Core Influencers
grantcardone_4290201_3038102524997349312_59640_727,2023-02-14_15-54-25_UTC_1.jpg,727,59640,0,grantcardone,"Happy Valentine’s Day to my one and only. 

When I was trying to get Elena's attention I would call her twice a month for over a year until she finally decided to give me a call back and a chance. 

If I could go back in time, I would call you 10X each month instead. 

I love you, E. Thank you for pushing me to be the man I am today.",2023-02-1,2023,2,1,Core Influencers
grantcardone_4290201_3038102524997349312_59640_727,2023-02-14_15-54-25_UTC_2.jpg,727,59640,0,grantcardone,"Happy Valentine’s Day to my one and only. 

When I was trying to get Elena's attention I would call her twice a month for over a year until she finally decided to give me a call back and a chance. 

If I could go back in time, I would call you 10X each month instead. 

I love you, E. Thank you for pushing me to be the man I am today.",2023-02-1,2023,2,1,Core Influencers
grantcardone_4290201_3038102524997349312_59640_727,2023-02-14_15-54-25_UTC_3.jpg,727,59640,0,grantcardone,"Happy Valentine’s Day to my one and only. 

When I was trying to get Elena's attention I would call her twice a month for over a year until she finally decided to give me a call back and a chance. 

If I could go back in time, I would call you 10X each month instead. 

I love you, E. Thank you for pushing me to be the man I am today.",2023-02-1,2023,2,1,Core Influencers
aashnashroff_969148_3009102200601692335_30085_124,2023-01-05_15-35-57_UTC_1.jpg,124,30085,0,aashnashroff,🧇 on my mind,2023-01-0,2023,1,0,Core Influencers
aashnashroff_969148_3009102200601692335_30085_124,2023-01-05_15-35-57_UTC_2.jpg,124,30085,0,aashnashroff,🧇 on my mind,2023-01-0,2023,1,0,Core Influencers
aashnashroff_969148_3009102200601692335_30085_124,2023-01-05_15-35-57_UTC_3.jpg,124,30085,0,aashnashroff,🧇 on my mind,2023-01-0,2023,1,0,Core Influencers
aashnashroff_969148_3009102200601692335_30085_124,2023-01-05_15-35-57_UTC_4.jpg,124,30085,0,aashnashroff,🧇 on my mind,2023-01-0,2023,1,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_1.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_10.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_2.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_3.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_4.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_5.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_6.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_7.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_8.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050101072733054761_5694_48,2023-03-03_05-13-23_UTC_9.jpg,48,5694,0,houseofmisu,"Su’s Recco list for Tokyo 🍜🎏🎎㊗️
Japan is surreal and  mesmerising … all you have to do is soak it all in . 

Don’t miss Asakusa temple and gotokuji temple ( cat temple ) 

The cat cafe at shibuya called mocha …. Even if you don’t like cats it’s just soooo cute ☺️

visit  Planet Team labs . It’s a sensory explosion 💥 

locations not to miss and walk around - shibuya , shinjuku , harajuku , ginza takeshita . ( It feels like you are in a video game 🎮) 

To shop luxury products Ginza is fabulous … and the best part is the tax free is already deducted 😍

Japan is known for fabulous food so here are a few you can’t miss - 
Shin udon , itchi ramen, Narisawa wagyumafia , ippoh , Doma doma , tsuta. 

Cool Stores 🏬 💼 
Tokyu Hands ,Loft , Village Vanguard  SNS (Sneakersnstuff) , Undefeated , Kith , Tokyo 23
StockX & Atmos 

If you are a matcha lover you will be in paradise 
There’s matcha 🍵 ice-cream  that can’t be missed ( near asakusa temple ) 

The imperial palace gardens where the 🌸 cherry blossoms are already blooming 

Hope this helps any of you travelling to 🇯🇵 

Love Su xx 
#misutravels",2023-03-0,2023,3,0,Core Influencers
diipakhosla_1908495_3023440897169723319_47674_402,2023-01-25_10-24-23_UTC_1.jpg,402,47674,0,diipakhosla,"This is for all the mothers who get asked the question “why aren’t you with your kid?” whenever we’re on a business trip or need to do things to better ourselves or take care of ourselves the way we take care of our kids. 

I get asked this question the most when I’m on trips without Dua but would it be the same if I was a man? 
I am first and foremost a mother to Dua, but I wonder, how would Dua feel if I sidelined my passions because of this very gendered expectation we only place on women?

The reality is, it’s so difficult being away from my daughter and she’s never not on my mind. Feeling this deep emotion, however, doesn’t take away from the fact that I am also a very ambitious and hardworking woman who loves building my own legacy that Dua can one day be proud of. 

We can experience both emotions without disregarding the other and we can cherish our roles as mothers and still pursue other passions. But ultimately this is a choice, and it is mine to make. 

I respect mothers that make the choices that most resonate with their values, and this does not have to be the same choice as mine. 
My wish is that we all respect mothers and the choices we make without jumping to label anyone as a “bad mother” when we never know the full story. 

I know Dua is having so much fun with her Dad, and this time they have together is also valuable for both of them. I can’t wait to see them both very soon! ❤️",2023-01-2,2023,1,2,Core Influencers
diipakhosla_1908495_3023440897169723319_47674_402,2023-01-25_10-24-23_UTC_2.jpg,402,47674,0,diipakhosla,"This is for all the mothers who get asked the question “why aren’t you with your kid?” whenever we’re on a business trip or need to do things to better ourselves or take care of ourselves the way we take care of our kids. 

I get asked this question the most when I’m on trips without Dua but would it be the same if I was a man? 
I am first and foremost a mother to Dua, but I wonder, how would Dua feel if I sidelined my passions because of this very gendered expectation we only place on women?

The reality is, it’s so difficult being away from my daughter and she’s never not on my mind. Feeling this deep emotion, however, doesn’t take away from the fact that I am also a very ambitious and hardworking woman who loves building my own legacy that Dua can one day be proud of. 

We can experience both emotions without disregarding the other and we can cherish our roles as mothers and still pursue other passions. But ultimately this is a choice, and it is mine to make. 

I respect mothers that make the choices that most resonate with their values, and this does not have to be the same choice as mine. 
My wish is that we all respect mothers and the choices we make without jumping to label anyone as a “bad mother” when we never know the full story. 

I know Dua is having so much fun with her Dad, and this time they have together is also valuable for both of them. I can’t wait to see them both very soon! ❤️",2023-01-2,2023,1,2,Core Influencers
diipakhosla_1908495_3023440897169723319_47674_402,2023-01-25_10-24-23_UTC_3.jpg,402,47674,0,diipakhosla,"This is for all the mothers who get asked the question “why aren’t you with your kid?” whenever we’re on a business trip or need to do things to better ourselves or take care of ourselves the way we take care of our kids. 

I get asked this question the most when I’m on trips without Dua but would it be the same if I was a man? 
I am first and foremost a mother to Dua, but I wonder, how would Dua feel if I sidelined my passions because of this very gendered expectation we only place on women?

The reality is, it’s so difficult being away from my daughter and she’s never not on my mind. Feeling this deep emotion, however, doesn’t take away from the fact that I am also a very ambitious and hardworking woman who loves building my own legacy that Dua can one day be proud of. 

We can experience both emotions without disregarding the other and we can cherish our roles as mothers and still pursue other passions. But ultimately this is a choice, and it is mine to make. 

I respect mothers that make the choices that most resonate with their values, and this does not have to be the same choice as mine. 
My wish is that we all respect mothers and the choices we make without jumping to label anyone as a “bad mother” when we never know the full story. 

I know Dua is having so much fun with her Dad, and this time they have together is also valuable for both of them. I can’t wait to see them both very soon! ❤️",2023-01-2,2023,1,2,Core Influencers
houseofmisu_466180_3050329333937430013_7093_112,2023-03-03_12-46-54_UTC_1.jpg,112,7093,0,houseofmisu,"I don’t know about you guys but I’m here for ALLLLLL ( and I mean all)  the prints @printsbyradhika has to offer 
💁🏻‍♀️🙆🏻‍♀️🙋🏻‍♀️

#collab #misuloves #misubride",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050329333937430013_7093_112,2023-03-03_12-46-54_UTC_2.jpg,112,7093,0,houseofmisu,"I don’t know about you guys but I’m here for ALLLLLL ( and I mean all)  the prints @printsbyradhika has to offer 
💁🏻‍♀️🙆🏻‍♀️🙋🏻‍♀️

#collab #misuloves #misubride",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050329333937430013_7093_112,2023-03-03_12-46-54_UTC_3.jpg,112,7093,0,houseofmisu,"I don’t know about you guys but I’m here for ALLLLLL ( and I mean all)  the prints @printsbyradhika has to offer 
💁🏻‍♀️🙆🏻‍♀️🙋🏻‍♀️

#collab #misuloves #misubride",2023-03-0,2023,3,0,Core Influencers
houseofmisu_466180_3050329333937430013_7093_112,2023-03-03_12-46-54_UTC_4.jpg,112,7093,0,houseofmisu,"I don’t know about you guys but I’m here for ALLLLLL ( and I mean all)  the prints @printsbyradhika has to offer 
💁🏻‍♀️🙆🏻‍♀️🙋🏻‍♀️

#collab #misuloves #misubride",2023-03-0,2023,3,0,Core Influencers
diipakhosla_1908495_2897517420001536680_36789_158,2022-08-04_16-36-54_UTC.jpg,158,36789,0,diipakhosla,"My first @elleindia cover. 🥺❤️ 

“After disrupting the global influencer industry, @diipakhosla is all set to disrupt the global beauty industry, with her radically transparent beauty brand @indewild within 2.5 hours of its launch, the brand sold out on @mynykaa” - @elleindia 

It’s such a pinch me moment to be on the cover of Elle, a magazine I read consistently as a teenager. Thank you to the full team for making this happen. 🥰🤗✨

Photography: @mohitvaru 
Make-up: @makeupbyanighajain 
Hair: @hairbyradhika",2022-08-0,2022,8,0,Core Influencers
kayaancontractor_100226_2877736727622928255_212_12,2022-07-08_09-36-12_UTC.jpg,12,212,0,kayaancontractor,"Hello, we are-not-Fleetwood Mac. 
Here’s a gentle reminder that “thunder only happens when it’s raining”. ✨
.
Found this gem of Ajju and me in #AlbumCoverPose 😂 I love you, Appi! 🤲🏻 @prayag.menon 
.
#fleetwoodmac #dreams #throwback #loveofmylife #family #kayaancontractor #shapeshifterin",2022-07-0,2022,7,0,Core Influencers
shwetarohira_533824_3027030284862030424_13382_169,2023-01-30_09-15-51_UTC_1.jpg,169,13382,0,shwetarohira,"“Party Pathan Ke Ghar pe rakhoge, to Mehman Nawazi ke Liye Pathan to ayega hi, aur patakhe bhi layega” 
.
.
#pathan #bollywoodstyle #pictureoftheday #shwetarohira #filmychokri #filmykudi #filmychick",2023-01-3,2023,1,3,Core Influencers
shwetarohira_533824_3027030284862030424_13382_169,2023-01-30_09-15-51_UTC_2.jpg,169,13382,0,shwetarohira,"“Party Pathan Ke Ghar pe rakhoge, to Mehman Nawazi ke Liye Pathan to ayega hi, aur patakhe bhi layega” 
.
.
#pathan #bollywoodstyle #pictureoftheday #shwetarohira #filmychokri #filmykudi #filmychick",2023-01-3,2023,1,3,Core Influencers
grantcardone_4290201_3038270338531601770_9264_327,2023-02-14_21-27-50_UTC.jpg,327,9264,0,grantcardone,"#10X Growth Conference Day 1 with my beautiful Valentine.🔥🌹 

@10xgrowthconference @elenacardone",2023-02-1,2023,2,1,Core Influencers
aashnashroff_969148_3020709764846182672_27738_130,2023-01-21_15-58-06_UTC_1.jpg,130,27738,0,aashnashroff,"Feed your soul with some end of season sale shopping 🤩

@danielwellington’s offering upto 30% off on select products and an additional 15% off with my code AASHNAXDW head to their website now!!!",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3020709764846182672_27738_130,2023-01-21_15-58-06_UTC_2.jpg,130,27738,0,aashnashroff,"Feed your soul with some end of season sale shopping 🤩

@danielwellington’s offering upto 30% off on select products and an additional 15% off with my code AASHNAXDW head to their website now!!!",2023-01-2,2023,1,2,Core Influencers
grantcardone_4290201_3037665998278031371_1390_248,2023-02-14_01-27-07_UTC.jpg,248,1390,0,grantcardone,"Use #10X for Chance 
to win $10,000
.

Post great stuff 
Everyone qualifies 
Tag me @grantcardone 
10X Growth Conference 
Good luck 🍀👍🏾 🚀",2023-02-1,2023,2,1,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_1.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_10.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_2.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_3.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_4.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_5.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_6.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_7.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_8.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3024771186475529463_44978_145,2023-01-27_06-27-25_UTC_9.jpg,145,44978,0,aashnashroff,"Everything I am today is all because of you, happy birthday my beautiful maa ❤️ @kiranshyamshroff",2023-01-2,2023,1,2,Core Influencers
aashnashroff_969148_3023371498365946453_18476_66,2023-01-25_08-06-30_UTC_1.jpg,66,18476,0,aashnashroff,"@nobudubai brunch day at @atlantistheroyal ☀️

wearing @shivanandnarresh
earrings @shivanandnarresh via @aulerthofficial
bag @chloe
shoes @hermes",2023-01-2,2023,1,2,Core Influencers
